,date,measurements,ok,anomalies,ratio
260,2022-05-02,304783,302522,2261,0.007418392758126274
261,2022-05-04,353756,351709,2047,0.005786474293015525
262,2022-05-05,301978,299241,2737,0.009063574167654598
263,2022-05-08,78546,77841,705,0.008975632113665878
264,2022-05-09,136975,136272,703,0.005132323416681876
265,2022-05-11,78390,77515,875,0.01116213802780967
266,2022-05-12,121202,120532,670,0.0055279615847923305
267,2022-05-15,78195,77548,647,0.008274186329049173
268,2022-05-16,135499,134880,619,0.004568299397043521
269,2022-05-18,74835,74361,474,0.006333934656243736
270,2022-05-19,137087,136481,606,0.004420550453361734
271,2022-05-22,74985,74482,503,0.006708008268320331
272,2022-05-23,132359,131786,573,0.004329135155146231
273,2022-05-25,76114,75610,504,0.006621646477651943
274,2022-05-26,128282,127637,645,0.005027985220062051
275,2022-05-29,76114,75724,390,0.005123893107706861
276,2022-05-30,133138,132465,673,0.00505490543646442
277,2022-06-01,64540,63990,550,0.008521846916640843
278,2022-06-02,130221,129588,633,0.004860967125118069
279,2022-06-05,66099,65559,540,0.008169563836064085
280,2022-06-06,131526,130682,844,0.006416982193634718
281,2022-06-08,64533,64045,488,0.007562022531108116
282,2022-06-09,132916,132080,836,0.0062896867194318215
283,2022-06-12,66045,65602,443,0.0067075478840184725
284,2022-06-13,123649,122825,824,0.006664024779820298
285,2022-06-15,66099,65631,468,0.007080288657922208
286,2022-06-16,134196,133332,864,0.006438343914870786
287,2022-06-19,66066,65599,467,0.007068688886870705
288,2022-06-20,133075,132216,859,0.006455006575239526
289,2022-06-22,66066,65620,446,0.0067508249326431145
290,2022-06-23,133498,132679,819,0.0061349233696384965
291,2022-06-26,64736,64250,486,0.0075074147305981215
292,2022-06-27,124422,123647,775,0.006228801980357171
293,2022-06-29,66561,66148,413,0.0062048346629407615
294,2022-06-30,130513,129655,858,0.006574057756698566
295,2022-07-03,64216,63790,426,0.006633860720069764
296,2022-07-04,130019,129167,852,0.00655288842399957
297,2022-07-06,62601,62271,330,0.005271481286241434
298,2022-07-07,131194,130382,812,0.006189307437840145
299,2022-07-10,43213,43000,213,0.0049290722699187745
300,2022-07-11,125775,124761,1014,0.00806201550387597
301,2022-07-13,65506,65154,352,0.005373553567612127
302,2022-07-14,126694,125867,827,0.006527538794260186
303,2022-07-17,64608,64364,244,0.0037766220901436355
304,2022-07-18,129216,128676,540,0.004179049034175334
305,2022-07-20,64608,64366,242,0.0037456661713719665
306,2022-07-21,127197,126535,662,0.005204525263960628
307,2022-07-24,64608,64333,275,0.004256438831104507
308,2022-07-25,131235,130701,534,0.004069036461309864
309,2022-07-27,64620,64338,282,0.00436397400185701
310,2022-07-28,129216,128651,565,0.0043725235264982665
311,2022-07-31,64608,64371,237,0.0036682763744427934
312,2022-08-01,128093,127559,534,0.004168846072775249
313,2022-08-03,66627,66380,247,0.003707205787443529
314,2022-08-04,129216,128684,532,0.004117137196631996
315,2022-08-07,64608,64364,244,0.0037766220901436355
316,2022-08-08,131235,130652,583,0.004442412466186612
317,2022-08-10,68680,68365,315,0.004586488060570763
318,2022-08-11,128237,127681,556,0.004335722139476126
319,2022-08-14,66660,66412,248,0.0037203720372037206
320,2022-08-15,131300,130719,581,0.004424980959634425
321,2022-08-17,66672,66485,187,0.002804775617950564
322,2022-08-18,131300,130483,817,0.006222391469916222
323,2022-08-21,66660,66510,150,0.0022502250225022503
324,2022-08-22,129280,128643,637,0.004927289603960396
325,2022-08-24,66660,66543,117,0.0017551755175517552
326,2022-08-25,131300,130597,703,0.0053541507996953544
