,Start Date,End Date,MK Signal,Control Limit Signal,Current Mean,Current UCL,Current LCL
33,2021-03-01,2021-04-01,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
34,2021-03-17,2021-04-04,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
35,2021-03-18,2021-04-05,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
36,2021-03-21,2021-04-06,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
37,2021-03-22,2021-04-07,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
38,2021-03-24,2021-04-08,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
39,2021-03-25,2021-04-11,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
40,2021-03-28,2021-04-12,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
41,2021-03-29,2021-04-14,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
42,2021-04-01,2021-04-15,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
43,2021-04-04,2021-04-18,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
44,2021-04-05,2021-04-19,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
45,2021-04-06,2021-04-21,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
46,2021-04-07,2021-04-22,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
47,2021-04-08,2021-04-25,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
48,2021-04-11,2021-04-26,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
49,2021-04-12,2021-04-28,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
50,2021-04-14,2021-04-29,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
51,2021-04-15,2021-05-02,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
52,2021-04-18,2021-05-03,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
53,2021-04-19,2021-05-05,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
54,2021-04-21,2021-05-06,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
55,2021-04-22,2021-05-09,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
56,2021-04-25,2021-05-10,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
57,2021-04-26,2021-05-12,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
58,2021-04-28,2021-05-13,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
59,2021-04-29,2021-05-16,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
60,2021-05-02,2021-05-17,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
61,2021-05-03,2021-05-19,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
62,2021-05-05,2021-05-20,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
63,2021-05-06,2021-05-23,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
64,2021-05-09,2021-05-24,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
65,2021-05-10,2021-05-26,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
66,2021-05-12,2021-05-27,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
67,2021-05-13,2021-05-30,increasing,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
68,2021-05-16,2021-06-03,increasing,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
69,2021-05-17,2021-06-06,increasing,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
70,2021-05-19,2021-06-07,increasing,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
71,2021-05-20,2021-06-09,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
72,2021-05-23,2021-06-10,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
73,2021-05-24,2021-06-13,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
74,2021-05-26,2021-06-14,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
75,2021-05-27,2021-06-16,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
76,2021-05-30,2021-06-17,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
77,2021-06-03,2021-06-20,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
78,2021-06-06,2021-06-21,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
79,2021-06-07,2021-06-23,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
80,2021-06-09,2021-06-24,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
81,2021-06-10,2021-06-27,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
82,2021-06-13,2021-06-28,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
83,2021-06-14,2021-06-30,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
84,2021-06-16,2021-07-01,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
85,2021-06-17,2021-07-04,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
86,2021-06-20,2021-07-05,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
87,2021-06-21,2021-07-07,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
88,2021-06-23,2021-07-08,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
89,2021-06-24,2021-07-11,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
90,2021-06-27,2021-07-12,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
91,2021-06-28,2021-07-14,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
92,2021-06-30,2021-07-15,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
93,2021-07-01,2021-07-18,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
94,2021-07-04,2021-07-19,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
95,2021-07-05,2021-07-21,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
96,2021-07-07,2021-07-22,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
97,2021-07-08,2021-07-25,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
98,2021-07-11,2021-07-26,increasing,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
99,2021-07-12,2021-07-28,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
100,2021-07-14,2021-07-29,increasing,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
101,2021-07-15,2021-08-01,increasing,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
102,2021-07-18,2021-08-02,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
103,2021-07-19,2021-08-04,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
104,2021-07-21,2021-08-05,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
105,2021-07-22,2021-08-08,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
106,2021-07-25,2021-08-09,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
107,2021-07-26,2021-08-11,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
108,2021-07-28,2021-08-12,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
109,2021-07-29,2021-08-15,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
110,2021-08-01,2021-08-16,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
111,2021-08-02,2021-08-19,decreasing,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
112,2021-08-04,2021-08-22,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
113,2021-08-05,2021-08-23,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
114,2021-08-08,2021-08-25,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
115,2021-08-09,2021-08-26,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
116,2021-08-11,2021-08-29,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
117,2021-08-12,2021-08-30,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
118,2021-08-15,2021-09-02,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
119,2021-08-16,2021-09-05,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
120,2021-08-19,2021-09-06,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
121,2021-08-22,2021-09-08,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
122,2021-08-23,2021-09-09,decreasing,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
123,2021-08-25,2021-09-12,decreasing,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
124,2021-08-26,2021-09-13,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
125,2021-08-29,2021-09-15,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
126,2021-08-30,2021-09-16,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
127,2021-09-02,2021-09-19,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
128,2021-09-05,2021-09-20,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
129,2021-09-06,2021-09-22,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
130,2021-09-08,2021-09-23,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
131,2021-09-09,2021-09-26,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
132,2021-09-12,2021-09-27,decreasing,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
133,2021-09-13,2021-09-29,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
134,2021-09-15,2021-09-30,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
135,2021-09-16,2021-10-03,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
136,2021-09-19,2021-10-04,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
137,2021-09-20,2021-10-06,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
138,2021-09-22,2021-10-07,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
139,2021-09-23,2021-10-10,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
140,2021-09-26,2021-10-11,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
141,2021-09-27,2021-10-13,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
142,2021-09-29,2021-10-14,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
143,2021-09-30,2021-10-17,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
144,2021-10-03,2021-10-18,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
145,2021-10-04,2021-10-20,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
146,2021-10-06,2021-10-21,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
147,2021-10-07,2021-10-24,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
148,2021-10-10,2021-10-25,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
149,2021-10-11,2021-10-27,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
150,2021-10-13,2021-10-28,decreasing,above limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
151,2021-10-14,2021-10-31,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
152,2021-10-17,2021-11-01,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
153,2021-10-18,2021-11-03,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
154,2021-10-20,2021-11-04,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
155,2021-10-21,2021-11-07,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
156,2021-10-24,2021-11-08,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
157,2021-10-25,2021-11-10,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
158,2021-10-27,2021-11-14,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
159,2021-10-28,2021-11-17,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
160,2021-10-31,2021-11-21,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
161,2021-11-01,2021-11-24,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
162,2021-11-03,2021-12-02,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
163,2021-11-04,2021-12-03,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
164,2021-11-07,2021-12-05,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
165,2021-11-08,2021-12-06,decreasing,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
166,2021-11-10,2021-12-08,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
167,2021-11-14,2021-12-09,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
168,2021-11-17,2021-12-12,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
169,2021-11-21,2021-12-13,increasing,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
170,2021-11-24,2021-12-15,increasing,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
171,2021-12-02,2021-12-16,increasing,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
172,2021-12-03,2021-12-19,increasing,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
173,2021-12-05,2021-12-20,increasing,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
174,2021-12-06,2021-12-22,increasing,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
175,2021-12-08,2021-12-23,increasing,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
176,2021-12-09,2021-12-26,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
177,2021-12-12,2021-12-27,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
178,2021-12-13,2021-12-29,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
179,2021-12-15,2021-12-30,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
180,2021-12-16,2022-01-02,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
181,2021-12-19,2022-01-03,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
182,2021-12-20,2022-01-05,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
183,2021-12-22,2022-01-06,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
184,2021-12-23,2022-01-09,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
185,2021-12-26,2022-01-10,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
186,2021-12-27,2022-01-12,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
187,2021-12-29,2022-01-13,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
188,2021-12-30,2022-01-16,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
189,2022-01-02,2022-01-17,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
190,2022-01-03,2022-01-19,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
191,2022-01-05,2022-01-20,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
192,2022-01-06,2022-01-23,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
193,2022-01-09,2022-01-24,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
194,2022-01-10,2022-01-26,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
195,2022-01-12,2022-01-27,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
196,2022-01-13,2022-01-30,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
197,2022-01-16,2022-01-31,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
198,2022-01-17,2022-02-02,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
199,2022-01-19,2022-02-03,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
200,2022-01-20,2022-02-06,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
201,2022-01-23,2022-02-07,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
202,2022-01-24,2022-02-09,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
203,2022-01-26,2022-02-10,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
204,2022-01-27,2022-02-13,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
205,2022-01-30,2022-02-14,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
206,2022-01-31,2022-02-16,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
207,2022-02-02,2022-02-17,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
208,2022-02-03,2022-02-18,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
209,2022-02-06,2022-02-20,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
210,2022-02-07,2022-02-21,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
211,2022-02-09,2022-02-23,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
212,2022-02-10,2022-02-24,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
213,2022-02-13,2022-02-27,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
214,2022-02-14,2022-02-28,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
215,2022-02-16,2022-03-02,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
216,2022-02-17,2022-03-03,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
217,2022-02-18,2022-03-06,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
218,2022-02-20,2022-03-07,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
219,2022-02-21,2022-03-09,no trend,above limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
220,2022-02-23,2022-03-10,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
221,2022-02-24,2022-03-13,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
222,2022-02-27,2022-03-14,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
223,2022-02-28,2022-03-16,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
224,2022-03-02,2022-03-17,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
225,2022-03-03,2022-03-20,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
226,2022-03-06,2022-03-21,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
227,2022-03-07,2022-03-23,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
228,2022-03-09,2022-03-24,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
229,2022-03-10,2022-03-27,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
230,2022-03-13,2022-03-28,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
231,2022-03-14,2022-03-30,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
232,2022-03-16,2022-03-31,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
233,2022-03-17,2022-04-03,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
234,2022-03-20,2022-04-04,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
235,2022-03-21,2022-04-06,decreasing,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
236,2022-03-23,2022-04-07,decreasing,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
237,2022-03-24,2022-04-10,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
238,2022-03-27,2022-04-11,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
239,2022-03-28,2022-04-13,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
240,2022-03-30,2022-04-14,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
241,2022-03-31,2022-04-17,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
242,2022-04-03,2022-04-18,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
243,2022-04-04,2022-04-20,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
244,2022-04-06,2022-04-21,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
245,2022-04-07,2022-04-24,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
246,2022-04-10,2022-04-25,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
247,2022-04-11,2022-04-27,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
248,2022-04-13,2022-04-28,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
249,2022-04-14,2022-04-29,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
250,2022-04-17,2022-05-01,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
251,2022-04-18,2022-05-02,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
252,2022-04-20,2022-05-04,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
253,2022-04-21,2022-05-05,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
254,2022-04-24,2022-05-08,no trend,above limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
255,2022-04-25,2022-05-09,increasing,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
256,2022-04-27,2022-05-11,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
257,2022-04-28,2022-05-12,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
258,2022-04-29,2022-05-15,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
259,2022-05-01,2022-05-16,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
260,2022-05-02,2022-05-18,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
261,2022-05-04,2022-05-19,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
262,2022-05-05,2022-05-22,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
263,2022-05-08,2022-05-23,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
264,2022-05-09,2022-05-25,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
265,2022-05-11,2022-05-26,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
266,2022-05-12,2022-05-29,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
267,2022-05-15,2022-05-30,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
268,2022-05-16,2022-06-01,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
269,2022-05-18,2022-06-02,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
270,2022-05-19,2022-06-05,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
271,2022-05-22,2022-06-06,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
272,2022-05-23,2022-06-08,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
273,2022-05-25,2022-06-09,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
274,2022-05-26,2022-06-12,no trend,within limits,0.005489562240164775,0.013463561887402976,-0.002484437407073426
