,Start Date,End Date,MK Signal,Control Limit Signal,Current Mean,Current UCL,Current LCL
79,2022-02-15,2022-04-01,increasing,Waiting,0,0,0
80,2022-02-20,2022-04-06,increasing,Waiting,0,0,0
81,2022-02-25,2022-04-11,no trend,Waiting,0,0,0
82,2022-03-02,2022-04-16,no trend,Waiting,0,0,0
83,2022-03-07,2022-04-21,no trend,Waiting,0,0,0
84,2022-03-12,2022-04-26,no trend,Waiting,0,0,0
85,2022-03-17,2022-05-01,decreasing,Waiting,0,0,0
86,2022-03-22,2022-05-06,decreasing,Waiting,0,0,0
87,2022-03-27,2022-05-11,decreasing,Waiting,0,0,0
88,2022-04-01,2022-05-16,decreasing,Waiting,0,0,0
89,2022-04-06,2022-05-21,decreasing,Waiting,0,0,0
90,2022-04-11,2022-05-26,decreasing,Waiting,0,0,0
91,2022-04-16,2022-05-31,decreasing,Waiting,0,0,0
92,2022-04-21,2022-06-05,decreasing,Waiting,0,0,0
93,2022-04-26,2022-06-10,decreasing,Waiting,0,0,0
94,2022-05-01,2022-06-15,no trend,Waiting,0,0,0
95,2022-05-06,2022-06-20,no trend,Waiting,0,0,0
96,2022-05-11,2022-06-25,no trend,Waiting,0,0,0
97,2022-05-16,2022-06-30,no trend,Waiting,0,0,0
98,2022-05-21,2022-07-05,no trend,Waiting,0,0,0
99,2022-05-26,2022-07-10,no trend,Waiting,0,0,0
100,2022-05-31,2022-07-15,no trend,Waiting,0,0,0
101,2022-06-05,2022-07-20,no trend,Waiting,0,0,0
102,2022-06-10,2022-07-25,no trend,Waiting,0,0,0
103,2022-06-15,2022-07-30,no trend,Waiting,0,0,0
104,2022-06-20,2022-08-04,increasing,Waiting,0,0,0
105,2022-06-25,2022-08-09,no trend,Waiting,0,0,0
106,2022-06-30,2022-08-14,no trend,Waiting,0,0,0
107,2022-07-05,2022-08-19,no trend,Waiting,0,0,0
108,2022-07-10,2022-08-24,no trend,Waiting,0,0,0
109,2022-07-15,2022-08-29,no trend,Waiting,0,0,0
110,2022-07-20,2022-09-03,no trend,Waiting,0,0,0
111,2022-07-25,2022-09-08,no trend,Waiting,0,0,0
112,2022-07-30,2022-09-13,no trend,Waiting,0,0,0
113,2022-08-04,2022-09-18,no trend,Waiting,0,0,0
114,2022-08-09,2022-09-23,no trend,Waiting,0,0,0
115,2022-08-14,2022-09-28,no trend,Waiting,0,0,0
116,2022-08-19,2022-10-03,no trend,Waiting,0,0,0
117,2022-08-24,2022-10-08,no trend,Waiting,0,0,0
118,2022-08-29,2022-10-13,no trend,Waiting,0,0,0
119,2022-09-03,2022-10-18,decreasing,Waiting,0,0,0
120,2022-09-08,2022-10-23,decreasing,Waiting,0,0,0
121,2022-09-13,2022-10-28,decreasing,Waiting,0,0,0
122,2022-09-18,2022-11-02,no trend,Waiting,0,0,0
123,2022-09-23,2022-11-07,no trend,Waiting,0,0,0
124,2022-09-28,2022-11-12,no trend,Waiting,0,0,0
125,2022-10-03,2022-11-17,no trend,Waiting,0,0,0
126,2022-10-08,2022-11-22,no trend,Waiting,0,0,0
127,2022-10-13,2022-11-27,no trend,Waiting,0,0,0
128,2022-10-18,2022-12-02,no trend,Waiting,0,0,0
129,2022-10-23,2022-12-07,no trend,Waiting,0,0,0
130,2022-10-28,2022-12-12,no trend,Waiting,0,0,0
131,2022-11-02,2022-12-17,no trend,Waiting,0,0,0
132,2022-11-07,2022-12-22,no trend,Waiting,0,0,0
133,2022-11-12,2022-12-27,no trend,Waiting,0,0,0
134,2022-11-17,2023-01-01,no trend,Waiting,0,0,0
135,2022-11-22,2023-01-06,no trend,Waiting,0,0,0
136,2022-11-27,2023-01-11,no trend,Waiting,0,0,0
137,2022-12-02,2023-01-16,increasing,Waiting,0,0,0
138,2022-12-07,2023-01-21,increasing,Waiting,0,0,0
139,2022-12-12,2023-01-26,increasing,Waiting,0,0,0
140,2022-12-17,2023-01-31,no trend,Waiting,0,0,0
141,2022-12-22,2023-02-05,no trend,Waiting,0,0,0
142,2022-12-27,2023-02-10,increasing,Waiting,0,0,0
143,2023-01-01,2023-02-15,no trend,Waiting,0,0,0
144,2023-01-06,2023-02-20,no trend,Waiting,0,0,0
145,2023-01-11,2023-02-25,no trend,Waiting,0,0,0
146,2023-01-16,2023-03-02,no trend,Waiting,0,0,0
147,2023-01-21,2023-03-07,no trend,Waiting,0,0,0
148,2023-01-26,2023-03-12,no trend,Waiting,0,0,0
149,2023-01-31,2023-03-17,no trend,Waiting,0,0,0
150,2023-02-05,2023-03-22,no trend,Waiting,0,0,0
151,2023-02-10,2023-03-27,no trend,Waiting,0,0,0
