,Start Date,End Date,MK Signal,Control Limit Signal,Current Mean,Current UCL,Current LCL
50,2022-12-21,2023-01-22,no trend,Waiting,0.020917983322554207,0.026002082538785658,0.015833884106322756
51,2022-12-25,2023-01-29,no trend,Waiting,0.020917983322554207,0.026002082538785658,0.015833884106322756
52,2022-12-28,2023-02-01,no trend,Waiting,0.020917983322554207,0.026002082538785658,0.015833884106322756
53,2023-01-01,2023-02-05,no trend,Waiting,0.020917983322554207,0.026002082538785658,0.015833884106322756
54,2023-01-04,2023-02-08,no trend,Waiting,0.020917983322554207,0.026002082538785658,0.015833884106322756
55,2023-01-08,2023-02-12,no trend,Waiting,0.020917983322554207,0.026002082538785658,0.015833884106322756
56,2023-01-11,2023-02-15,no trend,Waiting,0.020917983322554207,0.026002082538785658,0.015833884106322756
57,2023-01-15,2023-02-19,no trend,Waiting,0.020917983322554207,0.026002082538785658,0.015833884106322756
58,2023-01-18,2023-02-22,no trend,Waiting,0.020917983322554207,0.026002082538785658,0.015833884106322756
59,2023-01-22,2023-02-26,no trend,Waiting,0.020917983322554207,0.026002082538785658,0.015833884106322756
60,2023-01-29,2023-03-01,no trend,Waiting,0.020917983322554207,0.026002082538785658,0.015833884106322756
61,2023-02-01,2023-03-05,decreasing,Waiting,0.020917983322554207,0.026002082538785658,0.015833884106322756
62,2023-02-05,2023-03-08,decreasing,Waiting,0.020917983322554207,0.026002082538785658,0.015833884106322756
63,2023-02-08,2023-03-12,no trend,Waiting,0.020917983322554207,0.026002082538785658,0.015833884106322756
64,2023-02-12,2023-03-15,no trend,Waiting,0.020917983322554207,0.026002082538785658,0.015833884106322756
65,2023-02-15,2023-03-19,no trend,Waiting,0.020917983322554207,0.026002082538785658,0.015833884106322756
66,2023-02-19,2023-03-22,no trend,Waiting,0.020917983322554207,0.026002082538785658,0.015833884106322756
67,2023-02-22,2023-03-26,no trend,Waiting,0.020917983322554207,0.026002082538785658,0.015833884106322756
68,2023-02-26,2023-03-29,no trend,Waiting,0.020917983322554207,0.026002082538785658,0.015833884106322756
