,Start Date,End Date,MK Signal,Control Limit Signal,Current Mean,Current UCL,Current LCL
0,2021-01-04,2021-02-04,no trend,Waiting,0,0,0
1,2021-01-07,2021-02-08,no trend,Waiting,0,0,0
2,2021-01-11,2021-02-11,no trend,Waiting,0,0,0
3,2021-01-14,2021-02-15,no trend,Waiting,0,0,0
4,2021-01-18,2021-02-18,no trend,Waiting,0,0,0
5,2021-01-21,2021-02-22,no trend,Waiting,0,0,0
6,2021-01-25,2021-02-25,no trend,Waiting,0,0,0
7,2021-01-28,2021-03-01,no trend,Waiting,0,0,0
8,2021-02-01,2021-03-17,no trend,Waiting,0,0,0
9,2021-02-04,2021-03-22,no trend,Waiting,0,0,0
10,2021-02-08,2021-03-25,no trend,Waiting,0,0,0
11,2021-02-11,2021-03-29,no trend,Waiting,0,0,0
12,2021-02-15,2021-04-01,no trend,Waiting,0,0,0
13,2021-02-18,2021-04-05,no trend,Waiting,0,0,0
14,2021-02-22,2021-04-06,no trend,Waiting,0,0,0
15,2021-02-25,2021-04-08,no trend,Waiting,0,0,0
16,2021-03-01,2021-04-12,no trend,Waiting,0,0,0
17,2021-03-17,2021-04-15,no trend,Waiting,0,0,0
18,2021-03-22,2021-04-19,no trend,Waiting,0,0,0
19,2021-03-25,2021-04-22,no trend,within limits,0.29467930798609737,0.30339170267289606,0.2859669132992987
20,2021-03-29,2021-04-26,no trend,within limits,0.29467930798609737,0.30339170267289606,0.2859669132992987
21,2021-04-01,2021-04-29,no trend,within limits,0.29467930798609737,0.30339170267289606,0.2859669132992987
22,2021-04-05,2021-05-03,no trend,within limits,0.29467930798609737,0.30339170267289606,0.2859669132992987
23,2021-04-06,2021-05-06,decreasing,above limits,0.29467930798609737,0.30339170267289606,0.2859669132992987
24,2021-04-08,2021-05-10,decreasing,within limits,0.29467930798609737,0.30339170267289606,0.2859669132992987
25,2021-04-12,2021-05-13,no trend,within limits,0.29467930798609737,0.30339170267289606,0.2859669132992987
26,2021-04-15,2021-05-17,decreasing,within limits,0.29467930798609737,0.30339170267289606,0.2859669132992987
27,2021-04-19,2021-05-20,decreasing,within limits,0.29467930798609737,0.30339170267289606,0.2859669132992987
28,2021-04-22,2021-05-23,no trend,within limits,0.29467930798609737,0.30339170267289606,0.2859669132992987
29,2021-04-26,2021-05-24,no trend,within limits,0.29467930798609737,0.30339170267289606,0.2859669132992987
30,2021-04-29,2021-05-26,no trend,within limits,0.29467930798609737,0.30339170267289606,0.2859669132992987
31,2021-05-03,2021-05-27,no trend,below limits,0.29467930798609737,0.30339170267289606,0.2859669132992987
32,2021-05-06,2021-06-03,no trend,below limits,0.29467930798609737,0.30339170267289606,0.2859669132992987
33,2021-05-10,2021-06-06,no trend,below limits,0.29467930798609737,0.30339170267289606,0.2859669132992987
34,2021-05-13,2021-06-07,no trend,below limits,0.29467930798609737,0.30339170267289606,0.2859669132992987
35,2021-05-17,2021-06-09,no trend,below limits,0.29467930798609737,0.30339170267289606,0.2859669132992987
36,2021-05-20,2021-06-10,no trend,Waiting,0.29467930798609737,0.30339170267289606,0.2859669132992987
37,2021-05-23,2021-06-13,no trend,Waiting,0.29467930798609737,0.30339170267289606,0.2859669132992987
38,2021-05-24,2021-06-14,no trend,Waiting,0.29467930798609737,0.30339170267289606,0.2859669132992987
39,2021-05-26,2021-06-16,no trend,Waiting,0.29467930798609737,0.30339170267289606,0.2859669132992987
40,2021-05-27,2021-06-17,no trend,Waiting,0.29467930798609737,0.30339170267289606,0.2859669132992987
41,2021-06-03,2021-06-20,no trend,Waiting,0.29467930798609737,0.30339170267289606,0.2859669132992987
42,2021-06-06,2021-06-21,no trend,Waiting,0.29467930798609737,0.30339170267289606,0.2859669132992987
43,2021-06-07,2021-06-23,no trend,Waiting,0.29467930798609737,0.30339170267289606,0.2859669132992987
44,2021-06-09,2021-06-24,no trend,Waiting,0.29467930798609737,0.30339170267289606,0.2859669132992987
45,2021-06-10,2021-06-27,no trend,Waiting,0.29467930798609737,0.30339170267289606,0.2859669132992987
46,2021-06-13,2021-06-28,no trend,Waiting,0.29467930798609737,0.30339170267289606,0.2859669132992987
47,2021-06-14,2021-06-30,no trend,Waiting,0.29467930798609737,0.30339170267289606,0.2859669132992987
48,2021-06-16,2021-07-01,no trend,Waiting,0.29467930798609737,0.30339170267289606,0.2859669132992987
49,2021-06-17,2021-07-04,no trend,Waiting,0.29467930798609737,0.30339170267289606,0.2859669132992987
50,2021-06-20,2021-07-05,no trend,Waiting,0.29467930798609737,0.30339170267289606,0.2859669132992987
51,2021-06-21,2021-07-07,no trend,Waiting,0.29467930798609737,0.30339170267289606,0.2859669132992987
52,2021-06-23,2021-07-08,no trend,Waiting,0.29467930798609737,0.30339170267289606,0.2859669132992987
53,2021-06-24,2021-07-11,no trend,Waiting,0.29467930798609737,0.30339170267289606,0.2859669132992987
54,2021-06-27,2021-07-12,no trend,Waiting,0.29467930798609737,0.30339170267289606,0.2859669132992987
55,2021-06-28,2021-07-14,no trend,within limits,0.292658546695588,0.34786390958784585,0.23745318380333014
56,2021-06-30,2021-07-15,no trend,within limits,0.292658546695588,0.34786390958784585,0.23745318380333014
57,2021-07-01,2021-07-18,no trend,within limits,0.292658546695588,0.34786390958784585,0.23745318380333014
58,2021-07-04,2021-07-19,no trend,within limits,0.292658546695588,0.34786390958784585,0.23745318380333014
59,2021-07-05,2021-07-21,no trend,within limits,0.292658546695588,0.34786390958784585,0.23745318380333014
60,2021-07-07,2021-07-22,no trend,within limits,0.292658546695588,0.34786390958784585,0.23745318380333014
