,Start Date,End Date,MK Signal,Control Limit Signal,Current Mean,Current UCL,Current LCL
54,2021-04-19,2021-05-09,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
55,2021-04-20,2021-05-10,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
56,2021-04-22,2021-05-13,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
57,2021-04-23,2021-05-17,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
58,2021-04-26,2021-05-18,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
59,2021-04-29,2021-05-20,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
60,2021-04-30,2021-05-24,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
61,2021-05-03,2021-05-25,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
62,2021-05-06,2021-05-27,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
63,2021-05-09,2021-05-28,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
64,2021-05-10,2021-06-04,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
65,2021-05-13,2021-06-07,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
66,2021-05-17,2021-06-08,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
67,2021-05-18,2021-06-10,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
68,2021-05-20,2021-06-11,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
69,2021-05-24,2021-06-14,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
70,2021-05-25,2021-06-15,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
71,2021-05-27,2021-06-17,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
72,2021-05-28,2021-06-18,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
73,2021-06-04,2021-06-21,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
74,2021-06-07,2021-06-22,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
75,2021-06-08,2021-06-24,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
76,2021-06-10,2021-06-25,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
77,2021-06-11,2021-06-28,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
78,2021-06-14,2021-06-29,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
79,2021-06-15,2021-07-01,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
80,2021-06-17,2021-07-02,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
81,2021-06-18,2021-07-05,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
82,2021-06-21,2021-07-06,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
83,2021-06-22,2021-07-07,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
84,2021-06-24,2021-07-08,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
85,2021-06-25,2021-07-09,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
86,2021-06-28,2021-07-12,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
87,2021-06-29,2021-07-13,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
88,2021-07-01,2021-07-15,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
89,2021-07-02,2021-07-16,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
90,2021-07-05,2021-07-19,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
91,2021-07-06,2021-07-22,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
92,2021-07-07,2021-07-23,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
93,2021-07-08,2021-07-26,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
94,2021-07-09,2021-07-27,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
95,2021-07-12,2021-07-29,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
96,2021-07-13,2021-07-30,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
97,2021-07-15,2021-08-02,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
98,2021-07-16,2021-08-03,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
99,2021-07-19,2021-08-05,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
100,2021-07-22,2021-08-06,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
101,2021-07-23,2021-08-09,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
102,2021-07-26,2021-08-10,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
103,2021-07-27,2021-08-12,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
104,2021-07-29,2021-08-13,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
105,2021-07-30,2021-08-16,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
106,2021-08-02,2021-08-20,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
107,2021-08-03,2021-08-21,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
108,2021-08-05,2021-08-23,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
109,2021-08-06,2021-08-24,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
110,2021-08-09,2021-08-26,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
111,2021-08-10,2021-08-27,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
112,2021-08-12,2021-08-30,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
113,2021-08-13,2021-08-31,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
114,2021-08-16,2021-09-03,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
115,2021-08-20,2021-09-06,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
116,2021-08-21,2021-09-10,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
117,2021-08-23,2021-09-13,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
118,2021-08-24,2021-09-14,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
119,2021-08-26,2021-09-16,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
120,2021-08-27,2021-09-17,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
121,2021-08-30,2021-09-20,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
122,2021-08-31,2021-09-21,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
123,2021-09-03,2021-09-23,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
124,2021-09-06,2021-09-24,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
125,2021-09-10,2021-09-27,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
126,2021-09-13,2021-09-28,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
127,2021-09-14,2021-09-30,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
128,2021-09-16,2021-10-01,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
129,2021-09-17,2021-10-04,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
130,2021-09-20,2021-10-05,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
131,2021-09-21,2021-10-07,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
132,2021-09-23,2021-10-08,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
133,2021-09-24,2021-10-11,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
134,2021-09-27,2021-10-14,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
135,2021-09-28,2021-10-15,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
136,2021-09-30,2021-10-18,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
137,2021-10-01,2021-10-19,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
138,2021-10-04,2021-10-21,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
139,2021-10-05,2021-10-22,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
140,2021-10-07,2021-10-25,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
141,2021-10-08,2021-10-26,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
142,2021-10-11,2021-10-28,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
143,2021-10-14,2021-10-29,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
144,2021-10-15,2021-11-01,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
145,2021-10-18,2021-11-02,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
146,2021-10-19,2021-11-04,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
147,2021-10-21,2021-11-05,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
148,2021-10-22,2021-11-08,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
149,2021-10-25,2021-11-11,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
150,2021-10-26,2021-11-15,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
151,2021-10-28,2021-11-18,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
152,2021-10-29,2021-11-22,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
153,2021-11-01,2021-11-25,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
154,2021-11-02,2021-12-03,decreasing,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
155,2021-11-04,2021-12-04,decreasing,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
156,2021-11-05,2021-12-06,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
157,2021-11-08,2021-12-07,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
158,2021-11-11,2021-12-09,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
159,2021-11-15,2021-12-10,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
160,2021-11-18,2021-12-13,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
161,2021-11-22,2021-12-14,increasing,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
162,2021-11-25,2021-12-15,increasing,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
163,2021-12-03,2021-12-16,increasing,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
164,2021-12-04,2021-12-17,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
165,2021-12-06,2021-12-19,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
166,2021-12-07,2021-12-20,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
167,2021-12-09,2021-12-21,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
168,2021-12-10,2021-12-22,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
169,2021-12-13,2021-12-23,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
170,2021-12-14,2021-12-24,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
171,2021-12-15,2021-12-26,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
172,2021-12-16,2021-12-27,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
173,2021-12-17,2021-12-28,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
174,2021-12-19,2021-12-29,increasing,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
175,2021-12-20,2021-12-30,increasing,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
176,2021-12-21,2021-12-31,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
177,2021-12-22,2022-01-03,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
178,2021-12-23,2022-01-04,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
179,2021-12-24,2022-01-05,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
180,2021-12-26,2022-01-06,decreasing,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
181,2021-12-27,2022-01-07,decreasing,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
182,2021-12-28,2022-01-10,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
183,2021-12-29,2022-01-12,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
184,2021-12-30,2022-01-13,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
185,2021-12-31,2022-01-14,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
186,2022-01-03,2022-01-16,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
187,2022-01-04,2022-01-17,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
188,2022-01-05,2022-01-18,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
189,2022-01-06,2022-01-19,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
190,2022-01-07,2022-01-20,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
191,2022-01-10,2022-01-21,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
192,2022-01-12,2022-01-23,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
193,2022-01-13,2022-01-24,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
194,2022-01-14,2022-01-25,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
195,2022-01-16,2022-01-26,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
196,2022-01-17,2022-01-27,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
197,2022-01-18,2022-01-28,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
198,2022-01-19,2022-01-30,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
199,2022-01-20,2022-01-31,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
200,2022-01-21,2022-02-01,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
201,2022-01-23,2022-02-02,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
202,2022-01-24,2022-02-03,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
203,2022-01-25,2022-02-04,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
204,2022-01-26,2022-02-06,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
205,2022-01-27,2022-02-07,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
206,2022-01-28,2022-02-08,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
207,2022-01-30,2022-02-09,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
208,2022-01-31,2022-02-10,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
209,2022-02-01,2022-02-11,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
210,2022-02-02,2022-02-13,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
211,2022-02-03,2022-02-14,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
212,2022-02-04,2022-02-15,decreasing,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
213,2022-02-06,2022-02-16,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
214,2022-02-07,2022-02-17,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
215,2022-02-08,2022-02-18,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
216,2022-02-09,2022-02-19,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
217,2022-02-10,2022-02-20,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
218,2022-02-11,2022-02-21,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
219,2022-02-13,2022-02-22,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
220,2022-02-14,2022-02-23,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
221,2022-02-15,2022-02-24,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
222,2022-02-16,2022-02-25,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
223,2022-02-17,2022-02-28,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
224,2022-02-18,2022-03-01,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
225,2022-02-19,2022-03-02,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
226,2022-02-20,2022-03-03,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
227,2022-02-21,2022-03-04,increasing,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
228,2022-02-22,2022-03-06,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
229,2022-02-23,2022-03-07,increasing,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
230,2022-02-24,2022-03-08,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
231,2022-02-25,2022-03-09,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
232,2022-02-28,2022-03-10,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
233,2022-03-01,2022-03-11,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
234,2022-03-02,2022-03-14,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
235,2022-03-03,2022-03-15,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
236,2022-03-04,2022-03-16,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
237,2022-03-06,2022-03-17,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
238,2022-03-07,2022-03-20,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
239,2022-03-08,2022-03-21,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
240,2022-03-09,2022-03-22,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
241,2022-03-10,2022-03-23,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
242,2022-03-11,2022-03-24,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
243,2022-03-14,2022-03-25,increasing,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
244,2022-03-15,2022-03-28,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
245,2022-03-16,2022-03-29,increasing,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
246,2022-03-17,2022-03-30,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
247,2022-03-20,2022-03-31,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
248,2022-03-21,2022-04-01,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
249,2022-03-22,2022-04-03,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
250,2022-03-23,2022-04-04,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
251,2022-03-24,2022-04-05,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
252,2022-03-25,2022-04-06,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
253,2022-03-28,2022-04-07,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
254,2022-03-29,2022-04-08,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
255,2022-03-30,2022-04-10,increasing,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
256,2022-03-31,2022-04-11,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
257,2022-04-01,2022-04-12,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
258,2022-04-03,2022-04-13,increasing,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
259,2022-04-04,2022-04-14,increasing,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
260,2022-04-05,2022-04-15,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
261,2022-04-06,2022-04-17,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
262,2022-04-07,2022-04-18,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
263,2022-04-08,2022-04-19,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
264,2022-04-10,2022-04-20,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
265,2022-04-11,2022-04-21,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
266,2022-04-12,2022-04-22,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
267,2022-04-13,2022-04-24,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
268,2022-04-14,2022-04-25,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
269,2022-04-15,2022-04-26,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
270,2022-04-17,2022-04-27,decreasing,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
271,2022-04-18,2022-04-28,decreasing,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
272,2022-04-19,2022-04-29,decreasing,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
273,2022-04-20,2022-04-30,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
274,2022-04-21,2022-05-02,no trend,within limits,0.0017734472174250483,0.006127389450882981,-0.0025804950160328837
