,date,measurements,ok,anomalies,ratio
460,2023-02-10,23949,17667,6282,0.26230740323186774
461,2023-02-13,10710,8411,2299,0.21465919701213818
462,2023-02-14,32484,23501,8983,0.2765361408693511
463,2023-02-15,700,571,129,0.18428571428571427
464,2023-02-16,9711,7538,2173,0.2237668623210792
465,2023-02-17,26961,20179,6782,0.25154853306628094
466,2023-02-20,10053,8038,2015,0.20043768029443948
467,2023-02-21,29151,22041,7110,0.24390243902439024
468,2023-02-22,390,337,53,0.1358974358974359
469,2023-02-23,9208,7309,1899,0.20623370981754996
470,2023-02-24,26531,19871,6660,0.2510271003731484
471,2023-02-26,411,353,58,0.1411192214111922
472,2023-02-27,7528,5976,1552,0.206163655685441
473,2023-02-28,27538,20875,6663,0.24195656910451013
474,2023-03-01,532,457,75,0.14097744360902256
475,2023-03-02,7965,6285,1680,0.21092278719397364
476,2023-03-03,19046,14739,4307,0.22613672162133783
477,2023-03-04,5674,4074,1600,0.28198801550934083
478,2023-03-05,457,392,65,0.1422319474835886
479,2023-03-06,8992,7080,1912,0.21263345195729538
480,2023-03-07,24489,18693,5796,0.2366776920249908
481,2023-03-09,8397,6822,1575,0.18756698821007503
482,2023-03-10,24415,18386,6029,0.24693835756706942
483,2023-03-13,10326,8257,2069,0.20036800309897346
484,2023-03-14,25324,19115,6209,0.24518243563418102
485,2023-03-15,387,337,50,0.12919896640826872
486,2023-03-16,7705,6126,1579,0.20493186242699546
487,2023-03-17,24720,18649,6071,0.2455906148867314
488,2023-03-19,619,519,100,0.16155088852988692
489,2023-03-20,8848,6979,1869,0.21123417721518986
490,2023-03-21,25597,19332,6265,0.24475524475524477
491,2023-03-22,618,517,101,0.1634304207119741
492,2023-03-23,7894,6272,1622,0.20547251076767165
493,2023-03-24,24720,18650,6070,0.24555016181229775
494,2023-03-26,483,416,67,0.13871635610766045
495,2023-03-27,10172,8084,2088,0.2052693668895006
496,2023-03-28,24817,18607,6210,0.25023169601482853
497,2023-03-29,484,417,67,0.1384297520661157
498,2023-03-30,9317,7465,1852,0.19877643018138885
499,2023-03-31,23401,17532,5869,0.25080124780992263
