,date,country,users,lower,upper,frac
625,2022-09-22,ru,113873,77233.0,145181.0,79
626,2022-09-23,ru,110090,69412.0,153736.0,80
627,2022-09-24,ru,110676,77185.0,144666.0,79
628,2022-09-25,ru,113893,81497.0,145141.0,79
629,2022-09-26,ru,113159,66258.0,163741.0,80
630,2022-09-27,ru,113190,66633.0,169595.0,77
631,2022-09-28,ru,117500,83303.0,154729.0,74
632,2022-09-29,ru,130514,80069.0,174794.0,35
633,2022-10-01,ru,100332,73136.0,140712.0,77
634,2022-10-02,ru,104928,81462.0,131809.0,77
635,2022-10-03,ru,107971,66770.0,144254.0,78
636,2022-10-04,ru,112738,66374.0,155774.0,68
637,2022-10-05,ru,106608,65554.0,159455.0,76
638,2022-10-06,ru,105447,65544.0,162410.0,81
639,2022-10-07,ru,107963,,,76
640,2022-10-08,ru,105114,75476.0,133897.0,78
641,2022-10-09,ru,108197,61544.0,160486.0,79
642,2022-10-10,ru,107169,61939.0,156237.0,83
643,2022-10-11,ru,107164,59584.0,157090.0,83
644,2022-10-12,ru,109106,71922.0,135269.0,84
645,2022-10-13,ru,106312,63609.0,148254.0,84
646,2022-10-14,ru,98477,66545.0,130791.0,87
647,2022-10-15,ru,102356,65681.0,135003.0,83
648,2022-10-16,ru,102712,71761.0,131812.0,84
649,2022-10-17,ru,107457,66409.0,150764.0,83
650,2022-10-18,ru,108939,81260.0,134695.0,82
651,2022-10-19,ru,92653,48412.0,145543.0,96
652,2022-10-20,ru,93824,52145.0,142260.0,89
653,2022-10-21,ru,100671,46048.0,173469.0,78
654,2022-10-22,ru,98907,65031.0,146032.0,81
655,2022-10-23,ru,95296,39659.0,166476.0,87
656,2022-10-24,ru,102248,50470.0,162625.0,80
657,2022-10-25,ru,100688,62492.0,149212.0,81
658,2022-10-26,ru,99045,55165.0,152908.0,81
659,2022-10-27,ru,96574,36473.0,158552.0,74
660,2022-10-28,ru,94609,23407.0,167250.0,76
661,2022-10-29,ru,100501,53053.0,155472.0,81
662,2022-10-30,ru,96950,39810.0,167317.0,88
663,2022-10-31,ru,97723,57125.0,155994.0,87
664,2022-11-01,ru,98115,65030.0,156291.0,84
665,2022-11-02,ru,98952,75039.0,147483.0,83
666,2022-11-03,ru,97344,65605.0,151634.0,83
667,2022-11-04,ru,91361,63133.0,139883.0,78
668,2022-11-05,ru,88011,56470.0,145926.0,78
669,2022-11-06,ru,89385,65256.0,131877.0,80
670,2022-11-07,ru,95722,65981.0,131449.0,81
671,2022-11-08,ru,96220,60391.0,132719.0,80
672,2022-11-09,ru,88769,56516.0,129007.0,75
673,2022-11-10,ru,88554,54083.0,128719.0,72
674,2022-11-11,ru,85346,60620.0,112138.0,73
675,2022-11-12,ru,87468,62309.0,111344.0,75
676,2022-11-13,ru,89463,69803.0,110744.0,76
677,2022-11-14,ru,92048,70813.0,119409.0,77
678,2022-11-15,ru,92660,70134.0,119265.0,76
679,2022-11-16,ru,91882,64212.0,121626.0,77
680,2022-11-17,ru,92857,71635.0,117245.0,79
681,2022-11-18,ru,92178,68180.0,114499.0,77
682,2022-11-19,ru,84234,61973.0,112205.0,75
683,2022-11-20,ru,85837,68190.0,107182.0,75
684,2022-11-21,ru,88079,57792.0,124157.0,76
685,2022-11-22,ru,89834,60601.0,130942.0,77
686,2022-11-23,ru,96788,72531.0,125997.0,78
687,2022-11-24,ru,96374,58714.0,141667.0,82
688,2022-11-25,ru,93324,62745.0,137131.0,79
689,2022-11-26,ru,92698,61362.0,125568.0,74
690,2022-11-27,ru,94013,67463.0,119478.0,74
691,2022-11-28,ru,95838,63102.0,125326.0,78
692,2022-11-29,ru,96064,62970.0,127415.0,75
693,2022-11-30,ru,90465,64619.0,119864.0,70
694,2022-12-01,ru,90662,59116.0,113581.0,65
695,2022-12-02,ru,87961,54087.0,118465.0,74
696,2022-12-03,ru,89185,62188.0,118827.0,73
697,2022-12-04,ru,89264,63982.0,121752.0,72
698,2022-12-05,ru,95306,62005.0,136277.0,73
699,2022-12-06,ru,93550,67323.0,126177.0,75
700,2022-12-07,ru,90374,64505.0,128350.0,76
701,2022-12-08,ru,86858,46025.0,142914.0,75
702,2022-12-09,ru,86454,55563.0,129044.0,78
703,2022-12-10,ru,87589,57116.0,127399.0,74
704,2022-12-11,ru,88093,61444.0,123831.0,72
705,2022-12-12,ru,86061,56985.0,124492.0,71
706,2022-12-13,ru,88229,63576.0,122671.0,77
707,2022-12-14,ru,88055,59522.0,121647.0,77
708,2022-12-15,ru,85216,48895.0,125021.0,76
709,2022-12-16,ru,87497,51148.0,120496.0,77
710,2022-12-17,ru,86268,53695.0,116854.0,77
711,2022-12-18,ru,85543,60223.0,113572.0,77
712,2022-12-19,ru,86274,60495.0,113958.0,77
713,2022-12-20,ru,86566,66081.0,109466.0,77
714,2022-12-21,ru,85247,55932.0,117300.0,77
715,2022-12-22,ru,85528,62582.0,111969.0,77
716,2022-12-23,ru,87363,65480.0,110862.0,77
717,2022-12-24,ru,87561,62094.0,106507.0,77
718,2022-12-25,ru,89721,58155.0,112596.0,75
719,2022-12-26,ru,87524,57410.0,114421.0,77
720,2022-12-27,ru,85845,55523.0,117506.0,78
721,2022-12-28,ru,84288,56766.0,115988.0,78
722,2022-12-29,ru,84245,55071.0,114895.0,78
723,2022-12-30,ru,81620,52565.0,113937.0,78
724,2022-12-31,ru,77567,44903.0,121968.0,77
725,2023-01-01,ru,78759,46532.0,122686.0,77
726,2023-01-02,ru,82077,57999.0,114779.0,51
727,2023-01-07,ru,83625,46783.0,119183.0,75
728,2023-01-08,ru,85905,39189.0,131222.0,75
729,2023-01-09,ru,88456,44684.0,126652.0,52
730,2023-01-15,ru,91755,64396.0,112849.0,71
731,2023-01-16,ru,91261,64521.0,119475.0,69
732,2023-01-17,ru,92734,,,69
733,2023-01-18,ru,92008,,,71
734,2023-01-19,ru,94530,,,71
735,2023-01-20,ru,92725,,,73
736,2023-01-21,ru,91016,,,73
737,2023-01-22,ru,91825,60500.0,116259.0,73
738,2023-01-23,ru,90730,50951.0,121005.0,71
739,2023-01-24,ru,84871,60322.0,113463.0,71
740,2023-01-25,ru,85284,62643.0,112436.0,73
741,2023-01-26,ru,87445,72617.0,106182.0,74
742,2023-01-27,ru,87484,66997.0,108945.0,75
743,2023-01-28,ru,87741,57610.0,116561.0,75
744,2023-01-29,ru,89009,59018.0,117836.0,75
745,2023-01-30,ru,85008,46187.0,128889.0,78
746,2023-01-31,ru,86586,58702.0,109351.0,76
747,2023-02-01,ru,88212,65474.0,107714.0,76
748,2023-02-02,ru,87054,74627.0,99763.0,75
749,2023-02-03,ru,93508,67721.0,110868.0,76
750,2023-02-04,ru,106324,70552.0,118748.0,72
751,2023-02-05,ru,106972,74600.0,114426.0,73
752,2023-02-06,ru,115869,64386.0,122200.0,71
753,2023-02-07,ru,88843,70474.0,114978.0,69
754,2023-02-08,ru,88133,69647.0,112178.0,70
755,2023-02-09,ru,90109,70040.0,114467.0,71
756,2023-02-10,ru,106853,77957.0,123761.0,71
757,2023-02-11,ru,128840,74635.0,143284.0,74
758,2023-02-12,ru,113958,82146.0,139718.0,72
759,2023-02-13,ru,95025,73393.0,162153.0,71
760,2023-02-14,ru,94235,64187.0,115575.0,71
761,2023-02-15,ru,94904,64569.0,115685.0,72
762,2023-02-16,ru,93256,64820.0,122020.0,71
763,2023-02-17,ru,98279,75685.0,145480.0,69
764,2023-02-18,ru,92886,74352.0,187009.0,71
765,2023-02-19,ru,96472,89143.0,147927.0,69
766,2023-02-20,ru,97965,68697.0,123180.0,70
767,2023-02-21,ru,95794,63124.0,127648.0,68
768,2023-02-22,ru,94820,74028.0,117795.0,69
769,2023-02-23,ru,93648,73636.0,109033.0,72
770,2023-02-24,ru,93676,78309.0,110376.0,72
771,2023-02-25,ru,95742,68198.0,113852.0,74
772,2023-02-26,ru,93483,76408.0,110043.0,73
773,2023-02-27,ru,96907,78260.0,117146.0,76
774,2023-02-28,ru,94865,76144.0,118835.0,75
775,2023-03-01,ru,88532,76484.0,113694.0,70
776,2023-03-02,ru,88349,64635.0,118776.0,69
777,2023-03-03,ru,91240,63711.0,119833.0,71
778,2023-03-04,ru,92435,65931.0,125985.0,72
779,2023-03-05,ru,92700,65947.0,118219.0,72
780,2023-03-06,ru,88509,62764.0,118492.0,73
781,2023-03-07,ru,91421,58782.0,119469.0,76
782,2023-03-08,ru,92219,58604.0,115121.0,76
783,2023-03-09,ru,94082,68596.0,110313.0,77
784,2023-03-10,ru,96723,70063.0,124010.0,74
785,2023-03-11,ru,93593,70143.0,119409.0,77
786,2023-03-12,ru,95184,67270.0,122400.0,75
787,2023-03-13,ru,97435,62326.0,121538.0,75
788,2023-03-14,ru,98705,57412.0,132526.0,75
789,2023-03-15,ru,95329,51661.0,138215.0,76
790,2023-03-16,ru,85865,42797.0,130189.0,86
791,2023-03-17,ru,96630,65569.0,126462.0,78
792,2023-03-18,ru,98180,68279.0,123453.0,75
793,2023-03-19,ru,101353,64354.0,128051.0,76
794,2023-03-20,ru,98163,67412.0,126336.0,76
795,2023-03-21,ru,99525,74862.0,127202.0,75
796,2023-03-22,ru,101188,61466.0,137646.0,74
797,2023-03-23,ru,99476,44657.0,147910.0,74
798,2023-03-24,ru,94998,65896.0,121968.0,75
799,2023-03-25,ru,95869,61417.0,128784.0,75
800,2023-03-26,ru,95185,62415.0,132084.0,75
801,2023-03-27,ru,125239,54246.0,142032.0,76
802,2023-03-28,ru,99766,67430.0,131728.0,72
803,2023-03-29,ru,97232,52938.0,146720.0,74
804,2023-03-30,ru,93723,48913.0,150965.0,74
805,2023-03-31,ru,92467,77140.0,115584.0,76
806,2023-04-01,ru,94775,67826.0,127556.0,75
