,date,country,users,lower,upper,frac
689,2022-11-26,pk,19016,12135.0,25630.0,74
690,2022-11-27,pk,15727,11454.0,21023.0,74
691,2022-11-28,pk,22184,14542.0,29667.0,78
692,2022-11-29,pk,22338,15313.0,31775.0,75
693,2022-11-30,pk,20914,15777.0,29982.0,70
694,2022-12-01,pk,20317,14924.0,29355.0,65
695,2022-12-02,pk,18314,12590.0,28297.0,74
696,2022-12-03,pk,17542,12567.0,24733.0,73
697,2022-12-04,pk,15715,10514.0,20723.0,72
698,2022-12-05,pk,22821,14165.0,31950.0,73
699,2022-12-06,pk,23786,15451.0,29716.0,75
700,2022-12-07,pk,23762,14711.0,30066.0,76
701,2022-12-08,pk,22732,10171.0,32463.0,75
702,2022-12-09,pk,21369,11394.0,27266.0,78
703,2022-12-10,pk,18583,11058.0,25448.0,74
704,2022-12-11,pk,15797,10630.0,22173.0,72
705,2022-12-12,pk,21412,13472.0,30182.0,71
706,2022-12-13,pk,22781,15970.0,31561.0,77
707,2022-12-14,pk,22883,15465.0,32357.0,77
708,2022-12-15,pk,22202,12641.0,33111.0,76
709,2022-12-16,pk,21463,12479.0,30162.0,77
710,2022-12-17,pk,19015,11223.0,25154.0,77
711,2022-12-18,pk,16095,10614.0,20711.0,77
712,2022-12-19,pk,22274,14858.0,28711.0,77
713,2022-12-20,pk,23685,16854.0,28604.0,77
714,2022-12-21,pk,23463,14359.0,30848.0,77
715,2022-12-22,pk,23010,16104.0,29525.0,77
716,2022-12-23,pk,20996,15855.0,27540.0,77
717,2022-12-24,pk,18003,13489.0,23810.0,77
718,2022-12-25,pk,16404,10759.0,21534.0,75
719,2022-12-26,pk,20831,14639.0,29900.0,77
720,2022-12-27,pk,21361,15015.0,32517.0,78
721,2022-12-28,pk,21610,15442.0,32290.0,78
722,2022-12-29,pk,20856,14640.0,31272.0,78
723,2022-12-30,pk,18789,12466.0,27738.0,78
724,2022-12-31,pk,15873,9091.0,25454.0,77
725,2023-01-01,pk,14400,8365.0,22801.0,77
726,2023-01-02,pk,19453,13620.0,27676.0,51
727,2023-01-07,pk,16522,9418.0,24781.0,75
728,2023-01-08,pk,15306,7037.0,24414.0,75
729,2023-01-09,pk,20340,10444.0,30425.0,52
730,2023-01-15,pk,15397,11273.0,20453.0,71
731,2023-01-16,pk,21034,14633.0,27844.0,69
732,2023-01-17,pk,22103,,,69
733,2023-01-18,pk,22162,,,71
734,2023-01-19,pk,21818,,,71
735,2023-01-20,pk,20197,,,73
736,2023-01-21,pk,17213,,,73
737,2023-01-22,pk,13699,9971.0,19852.0,73
738,2023-01-23,pk,14076,11585.0,28259.0,71
739,2023-01-24,pk,19547,14192.0,27387.0,71
740,2023-01-25,pk,20600,14895.0,27425.0,73
741,2023-01-26,pk,20141,16539.0,24825.0,74
742,2023-01-27,pk,18322,14388.0,24059.0,75
743,2023-01-28,pk,15359,10719.0,22395.0,75
744,2023-01-29,pk,13941,8632.0,17920.0,75
745,2023-01-30,pk,18104,7028.0,20373.0,78
746,2023-01-31,pk,19737,13331.0,25531.0,76
747,2023-02-01,pk,20163,15604.0,26358.0,76
748,2023-02-02,pk,19843,16952.0,23289.0,75
749,2023-02-03,pk,18580,13970.0,23563.0,76
750,2023-02-04,pk,16626,12133.0,21147.0,72
751,2023-02-05,pk,14589,11460.0,18260.0,73
752,2023-02-06,pk,21442,13506.0,26410.0,71
753,2023-02-07,pk,22558,15840.0,26569.0,69
754,2023-02-08,pk,21367,15700.0,25989.0,70
755,2023-02-09,pk,20655,15742.0,26449.0,71
756,2023-02-10,pk,19094,15254.0,24961.0,71
757,2023-02-11,pk,15395,11466.0,22794.0,74
758,2023-02-12,pk,14549,10984.0,19422.0,72
759,2023-02-13,pk,20332,13384.0,30439.0,71
760,2023-02-14,pk,21411,16096.0,29704.0,71
761,2023-02-15,pk,21569,15451.0,28406.0,72
762,2023-02-16,pk,21948,14656.0,28345.0,71
763,2023-02-17,pk,21314,13313.0,26398.0,69
764,2023-02-18,pk,17317,8709.0,22782.0,71
765,2023-02-19,pk,15697,11154.0,19258.0,69
766,2023-02-20,pk,21611,14491.0,26722.0,70
767,2023-02-21,pk,22350,14150.0,29385.0,68
768,2023-02-22,pk,21876,16600.0,27123.0,69
769,2023-02-23,pk,21441,17105.0,25990.0,72
770,2023-02-24,pk,20044,16750.0,24261.0,72
771,2023-02-25,pk,16697,12509.0,21565.0,74
772,2023-02-26,pk,15022,12210.0,18220.0,73
773,2023-02-27,pk,20229,17030.0,26187.0,76
774,2023-02-28,pk,22628,17535.0,28080.0,75
775,2023-03-01,pk,21886,17413.0,26571.0,70
776,2023-03-02,pk,21218,14601.0,27552.0,69
777,2023-03-03,pk,19193,13439.0,26001.0,71
778,2023-03-04,pk,16635,11304.0,22337.0,72
779,2023-03-05,pk,15080,10403.0,19340.0,72
780,2023-03-06,pk,20048,12914.0,25083.0,73
781,2023-03-07,pk,20223,13842.0,28855.0,76
782,2023-03-08,pk,20511,14303.0,28815.0,76
783,2023-03-09,pk,21118,16257.0,26835.0,77
784,2023-03-10,pk,20180,14522.0,26462.0,74
785,2023-03-11,pk,16856,12412.0,21844.0,77
786,2023-03-12,pk,14911,10743.0,20269.0,75
787,2023-03-13,pk,20635,13922.0,27906.0,75
788,2023-03-14,pk,22693,12522.0,29719.0,75
789,2023-03-15,pk,21630,11331.0,31160.0,76
790,2023-03-16,pk,18018,9476.0,29614.0,86
791,2023-03-17,pk,19412,13484.0,26757.0,78
792,2023-03-18,pk,17975,12092.0,22598.0,75
793,2023-03-19,pk,15979,9894.0,20426.0,76
794,2023-03-20,pk,21320,14076.0,27126.0,76
795,2023-03-21,pk,21898,16988.0,29617.0,75
796,2023-03-22,pk,20146,13760.0,31642.0,74
797,2023-03-23,pk,15360,9229.0,31500.0,74
798,2023-03-24,pk,15805,13041.0,24860.0,75
799,2023-03-25,pk,15354,11065.0,23950.0,75
800,2023-03-26,pk,14710,9664.0,21191.0,75
801,2023-03-27,pk,18753,11620.0,31264.0,76
802,2023-03-28,pk,19696,14637.0,29367.0,72
803,2023-03-29,pk,19546,10385.0,29632.0,74
804,2023-03-30,pk,18868,7414.0,23732.0,74
805,2023-03-31,pk,16445,12608.0,19565.0,76
806,2023-04-01,pk,15333,10665.0,20794.0,75
