,date,country,users,lower,upper,frac
565,2022-07-24,cn,416,286.0,787.0,79
566,2022-07-25,cn,508,323.0,769.0,77
567,2022-07-26,cn,660,311.0,867.0,78
568,2022-07-27,cn,590,215.0,946.0,79
569,2022-07-28,cn,518,15.0,1877.0,82
570,2022-07-29,cn,531,228.0,1307.0,78
571,2022-07-30,cn,529,188.0,765.0,78
572,2022-07-31,cn,411,186.0,751.0,80
573,2022-08-01,cn,396,282.0,848.0,78
574,2022-08-02,cn,429,466.0,958.0,79
575,2022-08-03,cn,435,441.0,900.0,77
576,2022-08-04,cn,379,375.0,816.0,77
577,2022-08-05,cn,360,255.0,909.0,80
578,2022-08-06,cn,374,186.0,942.0,78
579,2022-08-07,cn,382,158.0,705.0,82
580,2022-08-08,cn,402,206.0,628.0,77
581,2022-08-09,cn,434,205.0,696.0,78
582,2022-08-10,cn,415,271.0,632.0,79
583,2022-08-11,cn,421,194.0,656.0,75
584,2022-08-12,cn,475,161.0,657.0,75
585,2022-08-13,cn,429,196.0,591.0,83
586,2022-08-14,cn,456,206.0,624.0,84
587,2022-08-15,cn,448,194.0,686.0,79
588,2022-08-16,cn,471,229.0,709.0,77
589,2022-08-17,cn,368,166.0,669.0,77
590,2022-08-18,cn,512,164.0,717.0,76
591,2022-08-19,cn,449,251.0,732.0,81
592,2022-08-20,cn,413,253.0,661.0,82
593,2022-08-21,cn,416,259.0,728.0,82
594,2022-08-22,cn,437,234.0,713.0,81
595,2022-08-23,cn,529,272.0,740.0,81
596,2022-08-24,cn,551,212.0,633.0,77
597,2022-08-25,cn,526,347.0,793.0,78
598,2022-08-26,cn,545,271.0,722.0,80
599,2022-08-27,cn,543,246.0,685.0,81
600,2022-08-28,cn,576,256.0,721.0,80
601,2022-08-29,cn,736,295.0,672.0,81
602,2022-08-30,cn,834,318.0,847.0,78
603,2022-08-31,cn,663,254.0,906.0,80
604,2022-09-01,cn,689,287.0,852.0,79
605,2022-09-02,cn,670,329.0,829.0,81
606,2022-09-03,cn,638,290.0,916.0,79
607,2022-09-04,cn,659,355.0,883.0,78
608,2022-09-05,cn,747,444.0,1100.0,76
609,2022-09-06,cn,951,515.0,1168.0,75
610,2022-09-07,cn,1014,381.0,1037.0,75
611,2022-09-08,cn,1179,443.0,932.0,74
612,2022-09-09,cn,1220,439.0,954.0,76
613,2022-09-10,cn,1195,410.0,931.0,78
614,2022-09-11,cn,1194,376.0,973.0,79
615,2022-09-12,cn,1209,422.0,1158.0,78
616,2022-09-13,cn,1271,461.0,1572.0,79
617,2022-09-14,cn,1376,441.0,1686.0,80
618,2022-09-15,cn,1382,643.0,1798.0,81
619,2022-09-16,cn,1360,664.0,1813.0,80
620,2022-09-17,cn,1325,725.0,1591.0,79
621,2022-09-18,cn,1169,869.0,1467.0,79
622,2022-09-19,cn,1153,781.0,1592.0,78
623,2022-09-20,cn,1330,870.0,1659.0,78
624,2022-09-21,cn,1117,898.0,1870.0,79
625,2022-09-22,cn,1014,882.0,1981.0,79
626,2022-09-23,cn,1077,762.0,2021.0,80
627,2022-09-24,cn,1121,848.0,1907.0,79
628,2022-09-25,cn,1180,787.0,1705.0,79
629,2022-09-26,cn,1076,608.0,1831.0,80
630,2022-09-27,cn,1126,701.0,2141.0,77
631,2022-09-28,cn,1154,738.0,1676.0,74
632,2022-09-29,cn,1215,638.0,1723.0,35
633,2022-10-01,cn,967,667.0,1569.0,77
634,2022-10-02,cn,1016,762.0,1499.0,77
635,2022-10-03,cn,1280,570.0,1512.0,78
636,2022-10-04,cn,2547,594.0,1705.0,68
637,2022-10-05,cn,3562,580.0,1721.0,76
638,2022-10-06,cn,3827,552.0,1659.0,81
639,2022-10-07,cn,3996,,,76
640,2022-10-08,cn,4105,650.0,1431.0,78
641,2022-10-09,cn,4198,534.0,1719.0,79
642,2022-10-10,cn,4044,666.0,2024.0,83
643,2022-10-11,cn,2605,1261.0,3771.0,83
644,2022-10-12,cn,1164,2280.0,4749.0,84
645,2022-10-13,cn,1124,2196.0,5642.0,84
646,2022-10-14,cn,1010,2345.0,5070.0,87
647,2022-10-15,cn,999,2445.0,5517.0,83
648,2022-10-16,cn,993,2655.0,5349.0,84
649,2022-10-17,cn,1106,2388.0,5957.0,83
650,2022-10-18,cn,1134,1853.0,3476.0,82
651,2022-10-19,cn,828,466.0,1705.0,96
652,2022-10-20,cn,961,496.0,1655.0,89
653,2022-10-21,cn,1735,423.0,1967.0,78
654,2022-10-22,cn,1947,568.0,1578.0,81
655,2022-10-23,cn,1023,342.0,1781.0,87
656,2022-10-24,cn,696,467.0,1843.0,80
657,2022-10-25,cn,718,586.0,1707.0,81
658,2022-10-26,cn,702,435.0,1527.0,81
659,2022-10-27,cn,600,333.0,1799.0,74
660,2022-10-28,cn,595,372.0,3106.0,76
661,2022-10-29,cn,602,968.0,3282.0,81
662,2022-10-30,cn,628,383.0,1984.0,88
663,2022-10-31,cn,691,339.0,1200.0,87
664,2022-11-01,cn,639,405.0,1258.0,84
665,2022-11-02,cn,500,464.0,1181.0,83
666,2022-11-03,cn,714,351.0,1075.0,83
667,2022-11-04,cn,1064,341.0,1005.0,78
668,2022-11-05,cn,1111,291.0,997.0,78
669,2022-11-06,cn,1149,365.0,971.0,80
670,2022-11-07,cn,1554,406.0,1051.0,81
671,2022-11-08,cn,3339,340.0,982.0,80
672,2022-11-09,cn,3155,242.0,753.0,75
673,2022-11-10,cn,1173,346.0,1064.0,72
674,2022-11-11,cn,918,634.0,1439.0,73
675,2022-11-12,cn,1591,709.0,1545.0,75
676,2022-11-13,cn,3433,810.0,1562.0,76
677,2022-11-14,cn,2141,1055.0,2099.0,77
678,2022-11-15,cn,916,2306.0,4355.0,76
679,2022-11-16,cn,822,2159.0,4554.0,77
680,2022-11-17,cn,822,858.0,1702.0,79
681,2022-11-18,cn,1043,652.0,1368.0,77
682,2022-11-19,cn,1193,1036.0,2205.0,75
683,2022-11-20,cn,1110,2482.0,4322.0,75
684,2022-11-21,cn,914,1252.0,3084.0,76
685,2022-11-22,cn,721,533.0,1439.0,77
686,2022-11-23,cn,772,573.0,1261.0,78
687,2022-11-24,cn,753,459.0,1403.0,82
688,2022-11-25,cn,647,637.0,1712.0,79
689,2022-11-26,cn,645,787.0,1948.0,74
690,2022-11-27,cn,696,786.0,1698.0,74
691,2022-11-28,cn,793,583.0,1445.0,78
692,2022-11-29,cn,1028,442.0,1152.0,75
693,2022-11-30,cn,1048,453.0,1073.0,70
694,2022-12-01,cn,765,405.0,998.0,65
695,2022-12-02,cn,634,325.0,933.0,74
696,2022-12-03,cn,676,375.0,939.0,73
697,2022-12-04,cn,988,413.0,1018.0,72
698,2022-12-05,cn,1282,451.0,1264.0,73
699,2022-12-06,cn,1241,646.0,1491.0,75
700,2022-12-07,cn,1362,671.0,1641.0,76
701,2022-12-08,cn,1466,341.0,1354.0,75
702,2022-12-09,cn,1318,347.0,1057.0,78
703,2022-12-10,cn,1339,376.0,1093.0,74
704,2022-12-11,cn,1300,608.0,1516.0,72
705,2022-12-12,cn,1089,696.0,1828.0,71
706,2022-12-13,cn,1101,764.0,1780.0,77
707,2022-12-14,cn,1224,818.0,1995.0,77
708,2022-12-15,cn,876,755.0,2289.0,76
709,2022-12-16,cn,874,710.0,2002.0,77
710,2022-12-17,cn,891,748.0,1946.0,77
711,2022-12-18,cn,1165,808.0,1828.0,77
712,2022-12-19,cn,969,689.0,1587.0,77
713,2022-12-20,cn,923,743.0,1503.0,77
714,2022-12-21,cn,972,704.0,1783.0,77
715,2022-12-22,cn,1032,571.0,1281.0,77
716,2022-12-23,cn,971,580.0,1233.0,77
717,2022-12-24,cn,952,570.0,1224.0,77
718,2022-12-25,cn,1021,716.0,1681.0,75
719,2022-12-26,cn,1021,576.0,1423.0,77
720,2022-12-27,cn,1211,527.0,1391.0,78
721,2022-12-28,cn,1373,578.0,1464.0,78
722,2022-12-29,cn,967,596.0,1530.0,78
723,2022-12-30,cn,850,522.0,1402.0,78
724,2022-12-31,cn,1159,435.0,1470.0,77
725,2023-01-01,cn,1068,474.0,1542.0,77
726,2023-01-02,cn,1081,606.0,1479.0,51
727,2023-01-07,cn,958,632.0,1952.0,75
728,2023-01-08,cn,1007,478.0,1959.0,75
729,2023-01-09,cn,1129,530.0,1835.0,52
730,2023-01-15,cn,1045,676.0,1461.0,71
731,2023-01-16,cn,1146,743.0,1675.0,69
732,2023-01-17,cn,1356,,,69
733,2023-01-18,cn,1490,,,71
734,2023-01-19,cn,988,,,71
735,2023-01-20,cn,764,,,73
736,2023-01-21,cn,888,,,73
737,2023-01-22,cn,925,618.0,1460.0,73
738,2023-01-23,cn,938,577.0,1668.0,71
739,2023-01-24,cn,916,804.0,1807.0,71
740,2023-01-25,cn,1016,929.0,1974.0,73
741,2023-01-26,cn,1261,678.0,1228.0,74
742,2023-01-27,cn,982,484.0,1008.0,75
743,2023-01-28,cn,961,499.0,1266.0,75
744,2023-01-29,cn,908,529.0,1318.0,75
745,2023-01-30,cn,1151,425.0,1479.0,78
746,2023-01-31,cn,1079,564.0,1311.0,76
747,2023-02-01,cn,1069,699.0,1417.0,76
748,2023-02-02,cn,1067,977.0,1571.0,75
749,2023-02-03,cn,956,680.0,1377.0,76
750,2023-02-04,cn,779,690.0,1440.0,72
751,2023-02-05,cn,997,677.0,1297.0,73
752,2023-02-06,cn,1157,787.0,1815.0,71
753,2023-02-07,cn,1031,790.0,1577.0,69
754,2023-02-08,cn,1035,759.0,1498.0,70
755,2023-02-09,cn,1128,772.0,1546.0,71
756,2023-02-10,cn,1341,711.0,1403.0,71
757,2023-02-11,cn,1139,480.0,1179.0,74
758,2023-02-12,cn,987,685.0,1442.0,72
759,2023-02-13,cn,993,661.0,1780.0,71
760,2023-02-14,cn,1035,668.0,1481.0,71
761,2023-02-15,cn,994,681.0,1499.0,72
762,2023-02-16,cn,996,731.0,1678.0,71
763,2023-02-17,cn,1025,864.0,1990.0,69
764,2023-02-18,cn,885,592.0,1820.0,71
765,2023-02-19,cn,1186,689.0,1420.0,69
766,2023-02-20,cn,1223,642.0,1424.0,70
767,2023-02-21,cn,1168,622.0,1548.0,68
768,2023-02-22,cn,1286,694.0,1364.0,69
769,2023-02-23,cn,931,704.0,1287.0,72
770,2023-02-24,cn,781,732.0,1271.0,72
771,2023-02-25,cn,681,577.0,1208.0,74
772,2023-02-26,cn,611,849.0,1483.0,73
773,2023-02-27,cn,652,885.0,1601.0,76
774,2023-02-28,cn,643,839.0,1589.0,75
775,2023-03-01,cn,664,943.0,1683.0,70
776,2023-03-02,cn,731,572.0,1311.0,69
777,2023-03-03,cn,797,467.0,1121.0,71
778,2023-03-04,cn,749,408.0,1014.0,72
779,2023-03-05,cn,680,372.0,880.0,72
780,2023-03-06,cn,729,366.0,905.0,73
781,2023-03-07,cn,768,345.0,919.0,76
782,2023-03-08,cn,715,382.0,978.0,76
783,2023-03-09,cn,714,497.0,1028.0,77
784,2023-03-10,cn,682,539.0,1213.0,74
785,2023-03-11,cn,655,498.0,1088.0,77
786,2023-03-12,cn,615,429.0,1016.0,75
787,2023-03-13,cn,583,449.0,1128.0,75
788,2023-03-14,cn,626,424.0,1250.0,75
789,2023-03-15,cn,597,350.0,1209.0,76
790,2023-03-16,cn,481,284.0,1114.0,86
791,2023-03-17,cn,673,402.0,1009.0,78
792,2023-03-18,cn,883,415.0,979.0,75
793,2023-03-19,cn,779,359.0,942.0,76
794,2023-03-20,cn,786,346.0,864.0,76
795,2023-03-21,cn,742,410.0,918.0,75
796,2023-03-22,cn,697,331.0,984.0,74
797,2023-03-23,cn,644,211.0,961.0,74
798,2023-03-24,cn,621,399.0,962.0,75
799,2023-03-25,cn,595,490.0,1291.0,75
800,2023-03-26,cn,598,421.0,1139.0,75
801,2023-03-27,cn,628,382.0,1275.0,76
802,2023-03-28,cn,599,440.0,1105.0,72
803,2023-03-29,cn,476,318.0,1142.0,74
804,2023-03-30,cn,378,274.0,1109.0,74
805,2023-03-31,cn,361,435.0,860.0,76
806,2023-04-01,cn,338,362.0,904.0,75
