,date,country,users,lower,upper,frac
755,2023-02-09,ir,50546,39755.0,65507.0,71
756,2023-02-10,ir,50589,40180.0,64397.0,71
757,2023-02-11,ir,50812,36673.0,71088.0,74
758,2023-02-12,ir,55773,40614.0,69739.0,72
759,2023-02-13,ir,57442,34302.0,76549.0,71
760,2023-02-14,ir,57748,38146.0,69193.0,71
761,2023-02-15,ir,57540,37643.0,67963.0,72
762,2023-02-16,ir,55150,36208.0,68727.0,71
763,2023-02-17,ir,55237,35647.0,69229.0,69
764,2023-02-18,ir,54322,29142.0,74201.0,71
765,2023-02-19,ir,55099,43420.0,72737.0,69
766,2023-02-20,ir,53456,41382.0,74716.0,70
767,2023-02-21,ir,54498,38551.0,78484.0,68
768,2023-02-22,ir,53346,44728.0,71662.0,69
769,2023-02-23,ir,53716,43387.0,64715.0,72
770,2023-02-24,ir,54730,43837.0,62280.0,72
771,2023-02-25,ir,53838,39732.0,66831.0,74
772,2023-02-26,ir,54916,43469.0,63091.0,73
773,2023-02-27,ir,56463,42522.0,64189.0,76
774,2023-02-28,ir,58009,43148.0,67869.0,75
775,2023-03-01,ir,59297,42855.0,64220.0,70
776,2023-03-02,ir,58608,36929.0,68392.0,69
777,2023-03-03,ir,58747,37082.0,70272.0,71
778,2023-03-04,ir,60540,36925.0,71126.0,72
779,2023-03-05,ir,60725,38596.0,69703.0,72
780,2023-03-06,ir,59640,36433.0,69293.0,73
781,2023-03-07,ir,60764,35822.0,73298.0,76
782,2023-03-08,ir,61263,39142.0,77318.0,76
783,2023-03-09,ir,59483,45373.0,73384.0,77
784,2023-03-10,ir,64294,44974.0,80087.0,74
785,2023-03-11,ir,63510,45807.0,78430.0,77
786,2023-03-12,ir,62912,43938.0,80410.0,75
787,2023-03-13,ir,64181,41882.0,82116.0,75
788,2023-03-14,ir,64194,38052.0,88328.0,75
789,2023-03-15,ir,60741,34223.0,92072.0,76
790,2023-03-16,ir,52182,26973.0,82566.0,86
791,2023-03-17,ir,59334,43466.0,84287.0,78
792,2023-03-18,ir,57268,46211.0,83987.0,75
793,2023-03-19,ir,55804,42416.0,84868.0,76
794,2023-03-20,ir,57477,44281.0,83446.0,76
795,2023-03-21,ir,60326,48548.0,82960.0,75
796,2023-03-22,ir,58617,39045.0,87970.0,74
797,2023-03-23,ir,56457,27041.0,90208.0,74
798,2023-03-24,ir,58072,40327.0,75138.0,75
799,2023-03-25,ir,59520,35691.0,75393.0,75
800,2023-03-26,ir,55755,34225.0,73017.0,75
801,2023-03-27,ir,58782,31646.0,83464.0,76
802,2023-03-28,ir,62556,40734.0,80112.0,72
803,2023-03-29,ir,62652,30553.0,85303.0,74
804,2023-03-30,ir,61132,27652.0,86008.0,74
805,2023-03-31,ir,60177,46995.0,70892.0,76
806,2023-04-01,ir,60998,41972.0,79445.0,75
